lemma,poscode,surface
Goed Voorbeeld,3,Goed Voorbeeld
Goeferdinge,3,Goeferdinge
Goegnies-Chaussée,3,Goegnies-Chaussée
Goejanverwelle,3,Goejanverwelle
Goënga,3,Goënga
Goëngahuizen,3,Goëngahuizen
Goeree,3,Goeree
Goes,3,Goes
Goesnes,3,Goesnes
Goessche Sas,3,Goessche Sas
Goetsenhoven,3,Goetsenhoven
Goidschalxoord,3,Goidschalxoord
Goingarijp,3,Goingarijp
Goirkestraat,3,Goirkestraat
Goirle,3,Goirle
Golfregio,3,Golfregio
Golf van Aden,3,Golf van Aden
Golf van Mexico,3,Golf van Mexico
Goma,3,Goma
Gomze-Andoumont,3,Gomze-Andoumont
Gondregnies,3,Gondregnies
Go‰nga,3,Go‰nga
Go‰ngahuizen,3,Go‰ngahuizen
Gonrieux,3,Gonrieux
Gontrode,3,Gontrode
Gooik,3,Gooik
Gooimeer,3,Gooimeer
Goor,3,Goor
Goorn,3,Goorn
Gorgan,3,Gorgan
Gorinchem,3,Gorinchem
Gorishoek,3,Gorishoek
Gorkum,3,Gorkum
Gorleben,3,Gorleben
Gorp,3,Gorp
Gorpeind,3,Gorpeind
Gorredijk,3,Gorredijk
Gorsem,3,Gorsem
Gors-Opleeuw,3,Gors-Opleeuw
Gorssel,3,Gorssel
Gorssel Heide,3,Gorssel Heide
Gortel,3,Gortel
Gosselies,3,Gosselies
Gotem,3,Gotem
Gothenburg,3,Gothenburg
Gottem,3,Gottem
Gottignies,3,Gottignies
Gouda,3,Gouda
Gouden Ploeg,3,Gouden Ploeg
Gouderak,3,Gouderak
Goudriaan,3,Goudriaan
Goudswaard,3,Goudswaard
Gougnies,3,Gougnies
Gourdinne,3,Gourdinne
Goutroux,3,Goutroux
Goutum,3,Goutum
Gouvy,3,Gouvy
Gouwe,3,Gouwe
Gouy-lez-Piéton,3,Gouy-lez-Piéton
Gozée,3,Gozée
Gr,3,Gr
Graaf,3,Graaf
Graafland,3,Graafland
Graafstroom,3,Graafstroom
Graauw,3,Graauw
Grab Potok,3,Grab Potok
Grâce-Berleur,3,Grâce-Berleur
Grâce-Hollogne,3,Grâce-Hollogne
Gracht,3,Gracht
Graetheide,3,Graetheide
Grafhorst,3,Grafhorst
Graft,3,Graft
Graft-De Rijp,3,Graft-De Rijp
Graide,3,Graide
Grammene,3,Grammene
Gramsbergen,3,Gramsbergen
Grand-Axhe,3,Grand-Axhe
Grandglise,3,Grandglise
Grand-Hallet,3,Grand-Hallet
Grand-Halleux,3,Grand-Halleux
Grandhan,3,Grandhan
Grand-Leez,3,Grand-Leez
Grand-Manil,3,Grand-Manil
Grandmenil,3,Grandmenil
Grandmetz,3,Grandmetz
Grand-Rechain,3,Grand-Rechain
Grand-Reng,3,Grand-Reng
Grandrieu,3,Grandrieu
Grand-Rosière-Hottomont,3,Grand-Rosière-Hottomont
Grandville,3,Grandville
Grandvoir,3,Grandvoir
Granvellelaan,3,Granvellelaan
Grapfontaine,3,Grapfontaine
Grashoek,3,Grashoek
Grasse,3,Grasse
Graszoden,3,Graszoden
Grathem,3,Grathem
Graty,3,Graty
Grauwekat,3,Grauwekat
Graux,3,Graux
Grave,3,Grave
Gravelines,3,Gravelines
Grazen,3,Grazen
Grebbe,3,Grebbe
Grebbeberg,3,Grebbeberg
Greenwich Village,3,Greenwich Village
Greffeling,3,Greffeling
Greffelkamp,3,Greffelkamp
Grembergen,3,Grembergen
Grenada,3,Grenada
Grenadines,3,Grenadines
Grenslandhallen,3,Grenslandhallen
Greonterp,3,Greonterp
Greup,3,Greup
Grevelingendam,3,Grevelingendam
Grevenbicht,3,Grevenbicht
Grez-Doiceau,3,Grez-Doiceau
Gri,3,Gri
Griekenland,3,Griekenland
Grieks Cyprus,3,Grieks Cyprus
Grieks-Cyprus,3,Grieks-Cyprus
Griend,3,Griend
Griendtsveen,3,Griendtsveen
Griete,3,Griete
Grijpskerk,3,Grijpskerk
Grijpskerke,3,Grijpskerke
Grijssloot,3,Grijssloot
Grijzegrubben,3,Grijzegrubben
Grimbergen,3,Grimbergen
Grimminge,3,Grimminge
Grivegnée,3,Grivegnée
Grobbendonk,3,Grobbendonk
Groede,3,Groede
Groeiend Monument,3,Groeiend Monument
Groenekan,3,Groenekan
Groenendijk,3,Groenendijk
Groeneveen,3,Groeneveen
Groeningen,3,Groeningen
Groenland,3,Groenland
Groenlo,3,Groenlo
Groenlo Centrum,3,Groenlo Centrum
Groenstraat,3,Groenstraat
Groen van Prinstererzaal,3,Groen van Prinstererzaal
Groenveld,3,Groenveld
Groesbeek,3,Groesbeek
Groessen,3,Groessen
Groet,3,Groet
Groetpolder,3,Groetpolder
Groevenbeek,3,Groevenbeek
Grolloo,3,Grolloo
Groningen,3,Groningen
Groninger Museum,3,Groninger Museum
Gronsveld,3,Gronsveld
Groot-Abeele,3,Groot-Abeele
Groot-Agelo,3,Groot-Agelo
Groot Ammers,3,Groot Ammers
Groot-Ammers,3,Groot-Ammers
Groot-Bedaf,3,Groot-Bedaf
Groot-Bijgaarden,3,Groot-Bijgaarden
Groot-Brittannie,3,Groot-Brittannie
Groot-Brittannië,3,Groot-Brittannië
Groot Bruggen,3,Groot Bruggen
Groot-Dochteren,3,Groot-Dochteren
Groot Doenrade,3,Groot Doenrade
Grootebroek,3,Grootebroek
Grootegast,3,Grootegast
Groote Hoeven,3,Groote Hoeven
Groote Horst,3,Groote Horst
Groote Keeten,3,Groote Keeten
Groote Kolonie,3,Groote Kolonie
Groote Lindt,3,Groote Lindt
Groote Markt,3,Groote Markt
Groote Peel,3,Groote Peel
Groot-Gelmen,3,Groot-Gelmen
Grootgenhout,3,Grootgenhout
Groot Genhout,3,Groot Genhout
Groot Haasdal,3,Groot Haasdal
Groothertogdom Luxemburg,3,Groothertogdom Luxemburg
Groot Hitland,3,Groot Hitland
Groot Linden,3,Groot Linden
Groot Loo,3,Groot Loo
Groot-Loon,3,Groot-Loon
Groot Maarslag,3,Groot Maarslag
Groot Medhuizen,3,Groot Medhuizen
Grootschermer,3,Grootschermer
Groot-Valkenisse,3,Groot-Valkenisse
Groot-Welsden,3,Groot-Welsden
Groot Wetsinge,3,Groot Wetsinge
Grosage,3,Grosage
Gros-Fays,3,Gros-Fays
Grosthuizen,3,Grosthuizen
Grote-Brogel,3,Grote-Brogel
Grote Hal van het Volk,3,Grote Hal van het Volk
Grote Markt,3,Grote Markt
Grotenberge,3,Grotenberge
Grote Oceaan,3,Grote Oceaan
Grote Sint Bernhardpas,3,Grote Sint Bernhardpas
Grote-Spouwen,3,Grote-Spouwen
Grote Voort,3,Grote Voort
Grouw,3,Grouw
Grouw-Irnsum,3,Grouw-Irnsum
Grozny,3,Grozny
Grubbenvorst,3,Grubbenvorst
Grune,3,Grune
Grupont,3,Grupont
Gruuthusemuseum,3,Gruuthusemuseum
Gstaad,3,Gstaad
Guadalajara,3,Guadalajara
Guadeloupe,3,Guadeloupe
Guam,3,Guam
Guantanamo,3,Guantanamo
Guantanamo Bay,3,Guantanamo Bay
Guatemala,3,Guatemala
Guatemala-stad,3,Guatemala-stad
Guggenheim-museum,3,Guggenheim-museum
Guignies,3,Guignies
Guigoven,3,Guigoven
Guinee,3,Guinee
Guinée,3,Guinée
Guinee Bissau,3,Guinee Bissau
Guinee-Bissau,3,Guinee-Bissau
Guinée-Bissau,3,Guinée-Bissau
Guirsch,3,Guirsch
Gujarat,3,Gujarat
Gullegem,3,Gullegem
Gulpen,3,Gulpen
Gun,3,Gun
Gush Katif,3,Gush Katif
Gutschoven,3,Gutschoven
Guttecoven,3,Guttecoven
Guwahati,3,Guwahati
Guyana,3,Guyana
Gwangju,3,Gwangju
G. W. Burgerplein,3,G. W. Burgerplein
Gytsjerk,3,Gytsjerk
Haacht,3,Haacht
Haaften,3,Haaften
Haag,3,Haag
Haaglanden,3,Haaglanden
Haags Gemeentemuseum,3,Haags Gemeentemuseum
Haak om Leeuwarden,3,Haak om Leeuwarden
Haaksbergen,3,Haaksbergen
Haaksbergen busstation,3,Haaksbergen busstation
Haaksbergerveen,3,Haaksbergerveen
Haakswold,3,Haakswold
Haalderen,3,Haalderen
Haaltert,3,Haaltert
Haalweide,3,Haalweide
Haamstede,3,Haamstede
Haanrade,3,Haanrade
Haaren,3,Haaren
Haarle,3,Haarle
Haarle gem. Hellendoorn,3,Haarle gem. Hellendoorn
Haarle gem. Tubbergen,3,Haarle gem. Tubbergen
Haarlem,3,Haarlem
Haarlemmerliede,3,Haarlemmerliede
Haarlemmerliede en Spaarnwoude,3,Haarlemmerliede en Spaarnwoude
Haarlemmermeer,3,Haarlemmermeer
Haarlerberg,3,Haarlerberg
Haarlo,3,Haarlo
Haarsteeg,3,Haarsteeg
Haart,3,Haart
Haarzuilens,3,Haarzuilens
Haasdal,3,Haasdal
Haasdonk,3,Haasdonk
Haasrode,3,Haasrode
Haastrecht,3,Haastrecht
Haatland,3,Haatland
Habay,3,Habay
Habay-la-Neuve,3,Habay-la-Neuve
Habay-la-Vieille,3,Habay-la-Vieille
Habergy,3,Habergy
Haccourt,3,Haccourt
Hachy,3,Hachy
Hackney,3,Hackney
Hacquegnies,3,Hacquegnies
Hadera,3,Hadera
Haelen,3,Haelen
Haelensche Broek,3,Haelensche Broek
Haerst,3,Haerst
Hagestein,3,Hagestein
Haghorst,3,Haghorst
Haï,3,Haï
Haifa,3,Haifa
Haillot,3,Haillot
Haine-Saint-Paul,3,Haine-Saint-Paul
Haine-Saint-Pierre,3,Haine-Saint-Pierre
Hainin,3,Hainin
Haiti,3,Haiti
Haïti,3,Haïti
Hakendover,3,Hakendover
Halanzy,3,Halanzy
Halder,3,Halder
Halen,3,Halen
Haler,3,Haler
Halfweg,3,Halfweg
Hallaar,3,Hallaar
Halland,3,Halland
Halle,3,Halle
Halle-Booienhoven,3,Halle-Booienhoven
Halle-Nijman,3,Halle-Nijman
Halleux,3,Halleux
Hallum,3,Hallum
Hallumer Hoek,3,Hallumer Hoek
Halma,3,Halma
Halmaal,3,Halmaal
Halsteren,3,Halsteren
Haltinne,3,Haltinne
Halvinkhuizen,3,Halvinkhuizen
Ham,3,Ham
Hamar,3,Hamar
Hamburg,3,Hamburg
Hamdijk,3,Hamdijk
Hamersveld,3,Hamersveld
Hamert,3,Hamert
Hamipré,3,Hamipré
Hamme,3,Hamme
Hamme-Mille,3,Hamme-Mille
Hammersmith-brug,3,Hammersmith-brug
Hamoir,3,Hamoir
Hamois,3,Hamois
Hamont,3,Hamont
Hamont-Achel,3,Hamont-Achel
Hampden Park,3,Hampden Park
Hampshire,3,Hampshire
Hampteau,3,Hampteau
Ham-sur-Heure,3,Ham-sur-Heure
Ham-sur-Sambre,3,Ham-sur-Sambre
Hamweg,3,Hamweg
Handel,3,Handel
Handelsbeurs,3,Handelsbeurs
Handzame,3,Handzame
Haneffe,3,Haneffe
Hank,3,Hank
Hankate,3,Hankate
Hannêche,3,Hannêche
Hannover,3,Hannover
Hannui,3,Hannui
Hannut,3,Hannut
Hanoi,3,Hanoi
Hanret,3,Hanret
Hansbeke,3,Hansbeke
Han-sur-Lesse,3,Han-sur-Lesse
Hansweert,3,Hansweert
Hantes-Wihéries,3,Hantes-Wihéries
Hantum,3,Hantum
Hantumerhoek,3,Hantumerhoek
Hantumeruitburen,3,Hantumeruitburen
Hantumhuizen,3,Hantumhuizen
Hanzelijn,3,Hanzelijn
Hanzespoorlijn,3,Hanzespoorlijn
Hanzestedenplaats,3,Hanzestedenplaats
Hanzestedenplein,3,Hanzestedenplein
Hanzinelle,3,Hanzinelle
Hanzinne,3,Hanzinne
Hapert,3,Hapert
Haps,3,Haps
Harare,3,Harare
Harbrinkhoek,3,Harbrinkhoek
Harchies,3,Harchies
Harculo,3,Harculo
Hardegarijp,3,Hardegarijp
Hardenberg,3,Hardenberg
Hardenbroek,3,Hardenbroek
Hardersluis,3,Hardersluis
Harderwijk,3,Harderwijk
Hardeweer,3,Hardeweer
Hardinxveld Giessendam,3,Hardinxveld Giessendam
Hardinxveld-Giessendam,3,Hardinxveld-Giessendam
Harelbeke,3,Harelbeke
Haren,3,Haren
Harenermolen,3,Harenermolen
Harenkarspel,3,Harenkarspel
Harfsen,3,Harfsen
Hargen,3,Hargen
Hargimont,3,Hargimont
Harich,3,Harich
Haringhuizen,3,Haringhuizen
Harkema,3,Harkema
Harkstede,3,Harkstede
Harlekijn,3,Harlekijn
Harles,3,Harles
Harlingen,3,Harlingen
Harmelen,3,Harmelen
Harmignies,3,Harmignies
Harnin,3,Harnin
Harnoncourt,3,Harnoncourt
Harpel,3,Harpel
Harre,3,Harre
Harreveld,3,Harreveld
Harrisburg,3,Harrisburg
Harsin,3,Harsin
Harskamp,3,Harskamp
Harssens,3,Harssens
Harste,3,Harste
Hartford,3,Hartford
Hartwerd,3,Hartwerd
Harvard,3,Harvard
Harveng,3,Harveng
Harz,3,Harz
Harzé,3,Harzé
Haskerdijken,3,Haskerdijken
Haskerhorne,3,Haskerhorne
Hasselo,3,Hasselo
Hasselt,3,Hasselt
Hastière,3,Hastière
Hastière-Lavaux,3,Hastière-Lavaux
Hastière-par-Delà,3,Hastière-par-Delà
Hastings,3,Hastings
Hatert,3,Hatert
Hatertse Vennen,3,Hatertse Vennen
Hatrival,3,Hatrival
Hattem,3,Hattem
Hattemerbroek,3,Hattemerbroek
Haulchin,3,Haulchin
Haule,3,Haule
Haulerwijk,3,Haulerwijk
Hauset,3,Hauset
Hautacam,3,Hautacam
Haut-Fays,3,Haut-Fays
Haut-Ittre,3,Haut-Ittre
Haut-le-Wastia,3,Haut-le-Wastia
Haut-Poitou,3,Haut-Poitou
Hautrage,3,Hautrage
Hauwert,3,Hauwert
Havana,3,Havana
Havanna,3,Havanna
Havay,3,Havay
Havelange,3,Havelange
Havelte,3,Havelte
Havelterberg,3,Havelterberg
Havenhoofd,3,Havenhoofd
Havenlaan,3,Havenlaan
Haversin,3,Haversin
Havikerwaard,3,Havikerwaard
Havinnes,3,Havinnes
Havré,3,Havré
Hawaï,3,Hawaï
Hawaii,3,Hawaii
Hawkes Bay,3,Hawkes Bay
Haydock,3,Haydock
Hazelaar,3,Hazelaar
Hazelberg,3,Hazelberg
Hazeldonk,3,Hazeldonk
Hazenhurk,3,Hazenhurk
Hazerswoude,3,Hazerswoude
Hazerswoude Dorp,3,Hazerswoude Dorp
Hazerswoude-Dorp,3,Hazerswoude-Dorp
Hazerswoude Rijndijk,3,Hazerswoude Rijndijk
Hazerswoude-Rijndijk,3,Hazerswoude-Rijndijk
Hebron,3,Hebron
Hechtel,3,Hechtel
Hedel,3,Hedel
Hedikhuizen,3,Hedikhuizen
Hee,3,Hee
Heeg,3,Heeg
Heek,3,Heek
Heel en Panheel,3,Heel en Panheel
Heelsum,3,Heelsum
Heelweg,3,Heelweg
Heemse,3,Heemse
Heemserveen,3,Heemserveen
Heemskerk,3,Heemskerk
Heemstede,3,Heemstede
Heemstede-Aerdenhout,3,Heemstede-Aerdenhout
Heensche Molen,3,Heensche Molen
Heenvliet,3,Heenvliet
Heer,3,Heer
Heerde,3,Heerde
Heereburen,3,Heereburen
Heereind,3,Heereind
Heerenveen,3,Heerenveen
Heerestraat,3,Heerestraat
Heerewaarden,3,Heerewaarden
Heerhugowaard,3,Heerhugowaard
Heerjansdam,3,Heerjansdam
Heerle,3,Heerle
Heerlen,3,Heerlen
Heerlerbaan,3,Heerlerbaan
Heerlerheide,3,Heerlerheide
Heers,3,Heers
Heerstraat,3,Heerstraat
Hees,3,Hees
Heesbeen,3,Heesbeen
Heesch,3,Heesch
Heesselt,3,Heesselt
Heestert,3,Heestert
Heeswijk,3,Heeswijk
Heeswijk Dinther,3,Heeswijk Dinther
Heeswijk-Dinther,3,Heeswijk-Dinther
Heeten,3,Heeten
Heeze,3,Heeze
Heezelaar,3,Heezelaar
Heezerenbosch,3,Heezerenbosch
Hefei,3,Hefei
Heffen,3,Heffen
Hefshuizen,3,Hefshuizen
Hefswal,3,Hefswal
Hegelsom,3,Hegelsom
Hegge,3,Hegge
Hei,3,Hei
Heibloem,3,Heibloem
Heide,3,Heide
Heidenhoek,3,Heidenhoek
Heidenschap,3,Heidenschap
Heieind,3,Heieind
Hei en Boeicop,3,Hei en Boeicop
Hei- en Boeicop,3,Hei- en Boeicop
Heierhoeve,3,Heierhoeve
Heihoek,3,Heihoek
Heijen,3,Heijen
Heijenrath,3,Heijenrath
Heijningen,3,Heijningen
Heikant,3,Heikant
Heikruis,3,Heikruis
Heilbronn,3,Heilbronn
Heiligerlee,3,Heiligerlee
Heilig Hart,3,Heilig Hart
Heilig Landstichting,3,Heilig Landstichting
Heille,3,Heille
Heiloo,3,Heiloo
Heimolen,3,Heimolen
Heindonk,3,Heindonk
Heinenoord,3,Heinenoord
Heinkenszand,3,Heinkenszand
Heino,3,Heino
Heinsch,3,Heinsch
Heioord,3,Heioord
Hei-Oostenrijk,3,Hei-Oostenrijk
Heist-aan-Zee,3,Heist-aan-Zee
Heisterbrug,3,Heisterbrug
Heist-Op-Den-Berg,3,Heist-Op-Den-Berg
Heitrak,3,Heitrak
Heizel,3,Heizel
Heizelpaleizen,3,Heizelpaleizen
Hekelgem,3,Hekelgem
Hekelingen,3,Hekelingen
Hekendorp,3,Hekendorp
Hekkum,3,Hekkum
Heks,3,Heks
Heksenberg,3,Heksenberg
Helchin,3,Helchin
Helden,3,Helden
Heldergem,3,Heldergem
Hélécine,3,Hélécine
Helena,3,Helena
Helenaveen,3,Helenaveen
Helen-Bos,3,Helen-Bos
Helkant,3,Helkant
Helkijn,3,Helkijn
Hell,3,Hell
Helle,3,Helle
Hellebecq,3,Hellebecq
Hellebroek,3,Hellebroek
Hellegatsplein,3,Hellegatsplein
Hellendoorn,3,Hellendoorn
Hellevoetsluis,3,Hellevoetsluis
Hellouw,3,Hellouw
Hellum,3,Hellum
Helmond,3,Helmond
Helmond Brouwhuis,3,Helmond Brouwhuis
Helpsman,3,Helpsman
Helsdingen,3,Helsdingen
Helsinki,3,Helsinki
Helvoirt,3,Helvoirt
Helwerd,3,Helwerd
Helwijk,3,Helwijk
Hemelum,3,Hemelum
Hemelveerdegem,3,Hemelveerdegem
Hemert,3,Hemert
Hemiksem,3,Hemiksem
Hemmemabuurt,3,Hemmemabuurt
Hemmen,3,Hemmen
Hemmen-Dodewaard,3,Hemmen-Dodewaard
Hempens,3,Hempens
Hemptinne,3,Hemptinne
Hemptinne-lez-Florennes,3,Hemptinne-lez-Florennes
Hemrik,3,Hemrik
Hendrieken,3,Hendrieken
Hendrik Ido Ambacht,3,Hendrik Ido Ambacht
Hendrik-Ido-Ambacht,3,Hendrik-Ido-Ambacht
Henegouwen,3,Henegouwen
Hengelo,3,Hengelo
Hengelo Centrum Gld,3,Hengelo Centrum Gld
Hengevelde,3,Hengevelde
Hengforden,3,Hengforden
Hengstdijk,3,Hengstdijk
Hengstheuvel,3,Hengstheuvel
Henis,3,Henis
Hennaard,3,Hennaard
Hennaarderadeel,3,Hennaarderadeel
Hennuyères,3,Hennuyères
Henri,3,Henri
Henri-Chapelle,3,Henri-Chapelle
Henripont,3,Henripont
Hensbroek,3,Hensbroek
Hensies,3,Hensies
Henxel,3,Henxel
Heppen,3,Heppen
Heppenbach,3,Heppenbach
Heppignies,3,Heppignies
Heraklion,3,Heraklion
Herbaijum,3,Herbaijum
Herbeumont,3,Herbeumont
Herchies,3,Herchies
Herculo,3,Herculo
Herderen,3,Herderen
Herdersem,3,Herdersem
Hereford,3,Hereford
Herent,3,Herent
Herentals,3,Herentals
Herenthout,3,Herenthout
Herfelingen,3,Herfelingen
Herfte,3,Herfte
Hergenrath,3,Hergenrath
Hergéstraat,3,Hergéstraat
Herike,3,Herike
Hérinnes-lez-Pecq,3,Hérinnes-lez-Pecq
Herk-de-Stad,3,Herk-de-Stad
Herkenbosch,3,Herkenbosch
Herkenrade,3,Herkenrade
Herkingen,3,Herkingen
Hermalle-sous-Argenteau,3,Hermalle-sous-Argenteau
Hermalle-sous-Huy,3,Hermalle-sous-Huy
Hermée,3,Hermée
Hermeton-sur-Meuse,3,Hermeton-sur-Meuse
Herne,3,Herne
Hernen,3,Hernen
Héron,3,Héron
Herongerberg,3,Herongerberg
Herpen,3,Herpen
Herpt,3,Herpt
Herquegies,3,Herquegies
Herseaux,3,Herseaux
Hersel,3,Hersel
Herselt,3,Herselt
Herstal,3,Herstal
Herstappe,3,Herstappe
Hert,3,Hert
Hertain,3,Hertain
Herten,3,Herten
Hertme,3,Hertme
Hertoginnedal,3,Hertoginnedal
Hertsberge,3,Hertsberge
Herve,3,Herve
Herveld,3,Herveld
Herwen,3,Herwen
Herwijnen,3,Herwijnen
Herxen,3,Herxen
Herzele,3,Herzele
Hesselingen,3,Hesselingen
Hessen,3,Hessen
Hessum,3,Hessum
Het Bildt,3,Het Bildt
Het Bosch,3,Het Bosch
Heteren,3,Heteren
Het Hoekske,3,Het Hoekske
Het Karrewiel,3,Het Karrewiel
Het Keringshuis,3,Het Keringshuis
Het Koegras,3,Het Koegras
Het Loo,3,Het Loo
Het Meer,3,Het Meer
Het Oude Land,3,Het Oude Land
Het Reidland,3,Het Reidland
Het Toneelhuis,3,Het Toneelhuis
Het Ven,3,Het Ven
Het Woud,3,Het Woud
Het Zand,3,Het Zand
Het Zwin,3,Het Zwin
Heugde,3,Heugde
Heugem,3,Heugem
Heukelom,3,Heukelom
Heukelum,3,Heukelum
Heule,3,Heule
Heulsbeek,3,Heulsbeek
Heumen,3,Heumen
Heure,3,Heure
Heure-le-Romain,3,Heure-le-Romain
Heurne,3,Heurne
Heusden,3,Heusden
Heusden gem. Asten,3,Heusden gem. Asten
Heusden gem. Heusden,3,Heusden gem. Heusden
Heusdenhout,3,Heusdenhout
Heusden-Zolder,3,Heusden-Zolder
Heusy,3,Heusy
Heuvel,3,Heuvel
Heuvelderij,3,Heuvelderij
Heuvelland,3,Heuvelland
Heuvingerzand,3,Heuvingerzand
Heveadorp,3,Heveadorp
Hever,3,Hever
Heveringen,3,Heveringen
Heverlee,3,Heverlee
Heveskes,3,Heveskes
Hévillers,3,Hévillers
Hexi,3,Hexi
Heyd,3,Heyd
Heythuizen,3,Heythuizen
Heythuysen,3,Heythuysen
Hezingen,3,Hezingen
Hiaure,3,Hiaure
Hichtum,3,Hichtum
Hidaard,3,Hidaard
Hien,3,Hien
Hierden,3,Hierden
Hieslum,3,Hieslum
Hijken,3,Hijken
Hijkersmilde,3,Hijkersmilde
Hijlaard,3,Hijlaard
Hijum,3,Hijum
Hillegem,3,Hillegem
Hillegersberg,3,Hillegersberg
Hillegom,3,Hillegom
Hilleshagen,3,Hilleshagen
Hilvarenbeek,3,Hilvarenbeek
Hilversum,3,Hilversum
Hilversumse Meent,3,Hilversumse Meent
Himalaya,3,Himalaya
Hindeloopen,3,Hindeloopen
Hinderdam,3,Hinderdam
Hingen,3,Hingen
Hingene,3,Hingene
Hingeon,3,Hingeon
Hintham,3,Hintham
Hippolytushoef,3,Hippolytushoef
Hiroshima,3,Hiroshima
Hitsberg,3,Hitsberg
Hitzacker,3,Hitzacker
Hitzum,3,Hitzum
Hives,3,Hives
Hobart,3,Hobart
Hobbel,3,Hobbel
Hobbelrade,3,Hobbelrade
Hoboken,3,Hoboken
Hobrede,3,Hobrede
Ho Chi Minh-Stad,3,Ho Chi Minh-Stad
Ho-Chi-Minh-Stad,3,Ho-Chi-Minh-Stad
Ho Chi Min-Stad,3,Ho Chi Min-Stad
Hodeige,3,Hodeige
Hodister,3,Hodister
Hody,3,Hody
Hoedekenskerke,3,Hoedekenskerke
Hoefke,3,Hoefke
Hoegaarden,3,Hoegaarden
Hoeilaart,3,Hoeilaart
Hoek,3,Hoek
Hoekdries,3,Hoekdries
Hoeke,3,Hoeke
Hoekelum,3,Hoekelum
Hoekje,3,Hoekje
Hoeksche Waard,3,Hoeksche Waard
Hoekske,3,Hoekske
Hoeksmeer,3,Hoeksmeer
Hoek van Holland,3,Hoek van Holland
Hoek van Holland Haven,3,Hoek van Holland Haven
Hoelbeek,3,Hoelbeek
Hoeleden,3,Hoeleden
Hoenderbos,3,Hoenderbos
Hoenderloo,3,Hoenderloo
Hoenkoop,3,Hoenkoop
Hoensbroek,3,Hoensbroek
Hoenzadriel,3,Hoenzadriel
Hoepertingen,3,Hoepertingen
Hoeselt,3,Hoeselt
Hoevelaken,3,Hoevelaken
Hoeven,3,Hoeven
Hoevenen,3,Hoevenen
Hofke,3,Hofke
Hofplein,3,Hofplein
Hofstade,3,Hofstade
Hoftoren,3,Hoftoren
Hofwegen,3,Hofwegen
Hogebeintum,3,Hogebeintum
Hoge Bijntum,3,Hoge Bijntum
Hoge Flux Reactor,3,Hoge Flux Reactor
Hoge Hexel,3,Hoge Hexel
Hoge Rijndijk,3,Hoge Rijndijk
Hoge Veluwe,3,Hoge Veluwe
Hoge Venen,3,Hoge Venen
Hoge Venen-Eifel,3,Hoge Venen-Eifel
Hogeweg,3,Hogeweg
Hogne,3,Hogne
Hognoul,3,Hognoul
Holiday Inn,3,Holiday Inn
Holk,3,Holk
Hollain,3,Hollain
Hollander,3,Hollander
Hollandsche Rading,3,Hollandsche Rading
Hollandscheveld,3,Hollandscheveld
Hollandsdiep,3,Hollandsdiep
Hollands Midden,3,Hollands Midden
Holland Spoor,3,Holland Spoor
Hollange,3,Hollange
Hollebeke,3,Hollebeke
Hollogne-aux-Pierres,3,Hollogne-aux-Pierres
Hollogne-sur-Geer,3,Hollogne-sur-Geer
Hollum,3,Hollum
Hollywood,3,Hollywood
Holsbeek,3,Holsbeek
Holset,3,Holset
Holsloot,3,Holsloot
Holst,3,Holst
Holte,3,Holte
Holten,3,Holten
Holterberg,3,Holterberg
Holterhoek,3,Holterhoek
Holthe,3,Holthe
Holthees,3,Holthees
Holtheme,3,Holtheme
Holthone,3,Holthone
Holthuizen,3,Holthuizen
Holtien,3,Holtien
Holtsloot,3,Holtsloot
Holtum,3,Holtum
Holwerd,3,Holwerd
Holwerd Veerdam,3,Holwerd Veerdam
Holwierde,3,Holwierde
Holwinde,3,Holwinde
Holysloot,3,Holysloot
Holz,3,Holz
Hombeek,3,Hombeek
Homberg,3,Homberg
Hombourg,3,Hombourg
Hommert,3,Hommert
Hommerts,3,Hommerts
Homoet,3,Homoet
Hompré,3,Hompré
Hon,3,Hon
Hondelange,3,Hondelange
Hondsbossche Zeewering,3,Hondsbossche Zeewering
Hondseind,3,Hondseind
Hondsrug,3,Hondsrug
Honduras,3,Honduras
Hongarije,3,Hongarije
Hongkong,3,Hongkong
Honiara,3,Honiara
Honnay,3,Honnay
Honnelles,3,Honnelles
Honolulu,3,Honolulu
Honselersdijk,3,Honselersdijk
Hontenisse,3,Hontenisse
Honthem,3,Honthem
Hoofddorp,3,Hoofddorp
Hoofdplaat,3,Hoofdplaat
Hoofdstedelijk Gewest,3,Hoofdstedelijk Gewest
Hoogblokland,3,Hoogblokland
Hoogbraak,3,Hoogbraak
Hoog Buurlo,3,Hoog Buurlo
Hoog-Caestert,3,Hoog-Caestert
Hoog Catharijne,3,Hoog Catharijne
Hoogcruts,3,Hoogcruts
Hooge Berkt,3,Hooge Berkt
Hooge Enk,3,Hooge Enk
Hooge en Lage Mierde,3,Hooge en Lage Mierde
Hooge en Lage Zwaluwe,3,Hooge en Lage Zwaluwe
Hooge-Hexel,3,Hooge-Hexel
Hoogeind,3,Hoogeind
Hoogeloon,3,Hoogeloon
Hoogeloon,3,Hoogeloon
Hoog Elten,3,Hoog Elten
Hooge Mierde,3,Hooge Mierde
Hoogengraven,3,Hoogengraven
Hoogenweg,3,Hoogenweg
Hoogerheide,3,Hoogerheide
Hoogersmilde,3,Hoogersmilde
Hoogeveen,3,Hoogeveen
Hoogezand,3,Hoogezand
